date,week,month,quarter,region,country,channel,category,subcategory,sku,promo_flag,units_sold,net_sales,discount_rate,marketing_spend,inventory_level,forecast_demand,supply_lead_time_days,fulfillment_rate,backorder_rate,campaign_name,marketing_roi
2024-01-13,2,1,Q1,APAC,India,Marketplace,Footwear,Sneakers,FOO-SNE-0012,None,117,10003.50,0.05,1064.84,52,122,13,0.96,0.56,Run Faster,8.39
2024-01-13,2,1,Q1,APAC,Singapore,Marketplace,Accessories,Caps,ACC-CAP-0012,None,23,983.25,0.05,308.49,75,28,19,0.90,0.00,Everyday Essentials,2.19
2024-01-13,2,1,Q1,LATAM,Chile,Outlet,Apparel,T-Shirts,APP-TSH-0012,None,24,798.00,0.05,789.30,85,29,16,0.93,0.00,Spring Refresh,0.01
2024-01-13,2,1,Q1,LATAM,Mexico,Retail,Footwear,Sandals,FOO-SAN-0012,None,62,5301.00,0.05,835.54,32,67,5,0.97,0.48,Trail Master,5.34
2024-01-13,2,1,Q1,LATAM,Brazil,Marketplace,Accessories,Watches,ACC-WAT-0012,Flash,66,2097.59,0.29,892.20,64,71,14,0.96,0.03,Travel Light,1.35
2024-01-14,2,1,Q1,North America,USA,Online,Apparel,T-Shirts,APP-TSH-0013,None,61,2028.25,0.05,339.56,34,70,15,0.96,0.44,Back-to-School,4.97
2024-01-14,2,1,Q1,North America,USA,Outlet,Footwear,Sneakers,FOO-SNE-0013,Flash,106,6893.69,0.28,888.23,48,111,12,0.91,0.55,Run Faster,6.76
2024-01-14,2,1,Q1,North America,USA,Retail,Accessories,Caps,ACC-CAP-0013,BOGO,63,2158.84,0.24,543.67,66,74,9,0.95,0.00,Everyday Essentials,2.97
2024-01-14,2,1,Q1,Europe,Spain,Outlet,Apparel,T-Shirts,APP-TSH-0013,None,69,2294.25,0.05,587.23,61,74,7,0.91,0.12,Summer Splash,2.91
2024-01-14,2,1,Q1,Europe,UK,Online,Footwear,Sandals,FOO-SAN-0013,None,28,2394.00,0.05,1073.08,65,33,10,0.97,0.00,Run Faster,1.23
2024-01-14,2,1,Q1,Europe,France,Online,Accessories,Backpacks,ACC-BAC-0013,BOGO,55,2125.62,0.14,495.57,50,63,14,0.98,0.09,Travel Light,3.29
2024-01-14,2,1,Q1,APAC,Japan,Outlet,Apparel,T-Shirts,APP-TSH-0013,None,78,2593.50,0.05,714.82,35,83,9,0.92,0.55,Back-to-School,2.63
2024-01-14,2,1,Q1,APAC,India,Outlet,Footwear,Sandals,FOO-SAN-0013,BOGO,22,1741.79,0.12,1146.49,41,27,11,0.97,0.00,Trail Master,0.52
2024-01-14,2,1,Q1,APAC,Japan,Online,Accessories,Watches,ACC-WAT-0013,None,81,3462.75,0.05,1154.92,76,86,17,0.93,0.06,Everyday Essentials,2.00
2024-01-14,2,1,Q1,LATAM,Mexico,Online,Apparel,Jackets,APP-JAC-0013,None,64,2128.00,0.05,643.02,34,69,15,0.98,0.47,Summer Splash,2.31
2024-01-14,2,1,Q1,LATAM,Brazil,Outlet,Footwear,Sandals,FOO-SAN-0013,Loyalty,112,8138.24,0.19,744.12,54,117,8,0.92,0.52,Run Faster,9.94
2024-01-14,2,1,Q1,LATAM,Mexico,Online,Accessories,Caps,ACC-CAP-0013,None,78,3334.50,0.05,594.86,95,96,10,0.97,0.00,Style Up,4.61
2024-01-15,3,1,Q1,North America,USA,Outlet,Apparel,Jackets,APP-JAC-0014,None,66,2194.50,0.05,1195.81,81,71,14,0.94,0.00,Spring Refresh,0.83
2024-01-15,3,1,Q1,North America,USA,Marketplace,Footwear,Running,FOO-RUN-0014,Loyalty,90,6575.39,0.19,212.56,82,96,20,0.93,0.09,Run Faster,29.93
2024-01-15,3,1,Q1,North America,Canada,Marketplace,Accessories,Caps,ACC-CAP-0014,None,90,3847.50,0.05,540.41,27,95,17,0.91,0.70,Style Up,6.12
2024-01-15,3,1,Q1,Europe,Germany,Outlet,Apparel,T-Shirts,APP-TSH-0014,None,55,1828.75,0.05,684.43,46,64,8,0.91,0.16,Spring Refresh,1.67
2024-01-15,3,1,Q1,Europe,UK,Outlet,Footwear,Running,FOO-RUN-0014,BOGO,87,5209.01,0.33,945.16,57,92,17,0.94,0.34,Run Faster,4.51
2024-01-15,3,1,Q1,Europe,Spain,Retail,Accessories,Caps,ACC-CAP-0014,Clearance,82,2899.43,0.21,790.51,46,88,15,0.92,0.44,Style Up,2.67
2024-01-15,3,1,Q1,APAC,Australia,Outlet,Apparel,Jackets,APP-JAC-0014,None,88,2926.00,0.05,745.44,26,93,16,0.93,0.70,Spring Refresh,2.92
2024-01-15,3,1,Q1,APAC,India,Outlet,Footwear,Running,FOO-RUN-0014,BOGO,92,6469.60,0.22,1165.75,85,108,12,0.96,0.08,City Walks,4.55
2024-01-15,3,1,Q1,APAC,Australia,Retail,Accessories,Backpacks,ACC-BAC-0014,None,30,1282.50,0.05,1014.53,61,35,8,0.92,0.00,Travel Light,0.26
2024-01-15,3,1,Q1,LATAM,Chile,Marketplace,Apparel,Hoodies,APP-HOO-0014,None,36,1197.00,0.05,586.79,84,42,20,0.98,0.00,Back-to-School,1.04
2024-01-15,3,1,Q1,LATAM,Chile,Online,Footwear,Sandals,FOO-SAN-0014,Clearance,44,3008.72,0.24,1198.05,49,49,15,0.99,0.00,Trail Master,1.51
2024-01-15,3,1,Q1,LATAM,Chile,Outlet,Accessories,Watches,ACC-WAT-0014,None,94,4018.50,0.05,1062.36,83,106,13,0.95,0.12,Everyday Essentials,2.78
2024-01-16,3,1,Q1,North America,USA,Outlet,Apparel,T-Shirts,APP-TSH-0015,None,46,1529.50,0.05,962.02,70,52,20,0.93,0.00,Summer Splash,0.59
2024-01-16,3,1,Q1,North America,Canada,Outlet,Footwear,Sandals,FOO-SAN-0015,None,56,4788.00,0.05,1011.11,84,69,9,0.93,0.00,Trail Master,3.73
2024-01-16,3,1,Q1,North America,Canada,Online,Accessories,Watches,ACC-WAT-0015,None,82,3505.50,0.05,426.70,37,87,13,0.98,0.55,Style Up,7.21
2024-01-16,3,1,Q1,Europe,France,Retail,Apparel,Hoodies,APP-HOO-0015,None,40,1330.00,0.05,212.80,42,48,12,0.91,0.00,Summer Splash,5.25
2024-01-16,3,1,Q1,Europe,France,Marketplace,Footwear,Running,FOO-RUN-0015,None,16,1368.00,0.05,1163.10,35,21,18,0.96,0.00,Trail Master,0.18
2024-01-16,3,1,Q1,Europe,UK,Retail,Accessories,Backpacks,ACC-BAC-0015,BOGO,58,2162.77,0.17,221.53,70,67,12,0.95,0.00,Style Up,8.76
2024-01-16,3,1,Q1,APAC,Singapore,Retail,Apparel,T-Shirts,APP-TSH-0015,None,19,631.75,0.05,1197.06,56,24,10,0.98,0.00,Summer Splash,-0.47
2024-01-16,3,1,Q1,APAC,India,Online,Footwear,Sneakers,FOO-SNE-0015,None,49,4189.50,0.05,455.94,66,61,20,0.98,0.00,Run Faster,8.19
2024-01-16,3,1,Q1,APAC,India,Marketplace,Accessories,Watches,ACC-WAT-0015,None,49,2094.75,0.05,328.99,41,54,10,0.90,0.16,Travel Light,5.37
2024-01-16,3,1,Q1,LATAM,Chile,Retail,Apparel,Hoodies,APP-HOO-0015,None,56,1862.00,0.05,1020.07,30,61,17,0.96,0.46,Spring Refresh,0.82
2024-01-16,3,1,Q1,LATAM,Brazil,Marketplace,Footwear,Sneakers,FOO-SNE-0015,None,16,1368.00,0.05,431.22,73,21,13,0.99,0.00,Trail Master,2.17
2024-01-16,3,1,Q1,LATAM,Mexico,Online,Accessories,Watches,ACC-WAT-0015,None,86,3676.50,0.05,405.75,60,97,14,0.91,0.30,Style Up,8.06
2024-01-17,3,1,Q1,North America,Canada,Outlet,Apparel,Jackets,APP-JAC-0016,Clearance,64,1671.81,0.25,387.89,34,69,19,0.97,0.47,Back-to-School,3.31
2024-01-17,3,1,Q1,North America,Canada,Marketplace,Footwear,Running,FOO-RUN-0016,Clearance,111,7648.55,0.23,850.66,40,116,7,0.95,0.64,City Walks,7.99
2024-01-17,3,1,Q1,North America,USA,Outlet,Accessories,Watches,ACC-WAT-0016,None,21,897.75,0.05,1021.93,37,26,9,0.92,0.00,Style Up,-0.12
2024-01-17,3,1,Q1,Europe,Spain,Online,Apparel,Hoodies,APP-HOO-0016,Clearance,29,685.41,0.32,623.30,33,34,18,0.94,0.00,Spring Refresh,0.10
2024-01-17,3,1,Q1,Europe,UK,Marketplace,Footwear,Sandals,FOO-SAN-0016,Clearance,107,8614.59,0.11,424.64,38,112,7,0.90,0.65,Trail Master,19.29
2024-01-17,3,1,Q1,Europe,Germany,Online,Accessories,Watches,ACC-WAT-0016,None,22,940.50,0.05,1185.58,43,27,18,0.92,0.00,Everyday Essentials,-0.21
2024-01-17,3,1,Q1,APAC,Australia,Marketplace,Apparel,Jackets,APP-JAC-0016,None,61,2028.25,0.05,1064.41,57,74,7,0.96,0.07,Back-to-School,0.91
2024-01-17,3,1,Q1,APAC,Japan,Retail,Footwear,Sandals,FOO-SAN-0016,Clearance,33,2540.48,0.14,718.75,71,38,12,0.97,0.00,Run Faster,2.54
2024-01-17,3,1,Q1,APAC,Australia,Marketplace,Accessories,Backpacks,ACC-BAC-0016,Clearance,84,3043.58,0.19,398.85,34,89,13,0.92,0.59,Style Up,6.63
2024-01-17,3,1,Q1,LATAM,Mexico,Online,Apparel,T-Shirts,APP-TSH-0016,BOGO,94,2330.92,0.29,1079.11,38,99,7,0.91,0.60,Spring Refresh,1.16
2024-01-17,3,1,Q1,LATAM,Brazil,Online,Footwear,Running,FOO-RUN-0016,None,56,4788.00,0.05,616.52,73,61,6,0.91,0.00,Trail Master,6.77
2024-01-17,3,1,Q1,LATAM,Chile,Outlet,Accessories,Caps,ACC-CAP-0016,None,48,2052.00,0.05,406.38,71,57,12,0.94,0.00,Travel Light,4.05
2024-01-18,3,1,Q1,North America,Canada,Retail,Apparel,T-Shirts,APP-TSH-0017,Clearance,87,2363.21,0.22,1171.18,81,106,17,0.97,0.07,Summer Splash,1.02
2024-01-18,3,1,Q1,North America,Canada,Marketplace,Footwear,Sandals,FOO-SAN-0017,None,54,4617.00,0.05,351.23,40,59,12,0.93,0.26,City Walks,12.14
2024-01-18,3,1,Q1,North America,Canada,Marketplace,Accessories,Caps,ACC-CAP-0017,Flash,70,2396.14,0.24,299.46,38,75,15,0.96,0.46,Travel Light,7.00
2024-01-18,3,1,Q1,Europe,France,Online,Apparel,Hoodies,APP-HOO-0017,None,20,665.00,0.05,439.20,63,25,6,0.98,0.00,Spring Refresh,0.51
2024-01-18,3,1,Q1,Europe,UK,Retail,Footwear,Sandals,FOO-SAN-0017,None,46,3933.00,0.05,1155.30,84,51,11,0.99,0.00,Run Faster,2.40
2024-01-18,3,1,Q1,Europe,France,Marketplace,Accessories,Watches,ACC-WAT-0017,Flash,67,2023.72,0.33,734.16,55,78,19,0.95,0.18,Travel Light,1.76
2024-01-18,3,1,Q1,APAC,Australia,Outlet,Apparel,Hoodies,APP-HOO-0017,None,63,2094.75,0.05,262.55,65,78,15,0.98,0.00,Summer Splash,6.98
2024-01-18,3,1,Q1,APAC,Singapore,Marketplace,Footwear,Running,FOO-RUN-0017,None,91,7780.50,0.05,311.76,84,96,18,0.93,0.08,Run Faster,23.96
2024-01-18,3,1,Q1,APAC,Singapore,Retail,Accessories,Backpacks,ACC-BAC-0017,None,66,2821.50,0.05,732.67,56,81,13,0.97,0.15,Travel Light,2.85
2024-01-18,3,1,Q1,LATAM,Chile,Marketplace,Apparel,Jackets,APP-JAC-0017,None,52,1729.00,0.05,336.04,58,59,10,0.98,0.00,Back-to-School,4.14
2024-01-18,3,1,Q1,LATAM,Brazil,Online,Footwear,Sandals,FOO-SAN-0017,None,84,7182.00,0.05,210.45,33,89,12,0.91,0.61,Run Faster,33.13
2024-01-18,3,1,Q1,LATAM,Mexico,Retail,Accessories,Caps,ACC-CAP-0017,None,21,897.75,0.05,802.55,64,26,20,0.96,0.00,Everyday Essentials,0.12
2024-01-19,3,1,Q1,North America,Canada,Marketplace,Apparel,T-Shirts,APP-TSH-0018,None,91,3025.75,0.05,1176.58,77,96,18,0.97,0.15,Spring Refresh,1.57
2024-01-19,3,1,Q1,North America,USA,Online,Footwear,Sneakers,FOO-SNE-0018,None,45,3847.50,0.05,804.57,47,50,13,0.97,0.00,Run Faster,3.78
2024-01-19,3,1,Q1,North America,USA,Marketplace,Accessories,Backpacks,ACC-BAC-0018,None,113,4830.75,0.05,394.89,89,128,7,0.96,0.21,Style Up,11.23
2024-01-19,3,1,Q1,Europe,Spain,Online,Apparel,T-Shirts,APP-TSH-0018,None,93,3092.25,0.05,655.05,75,104,10,0.91,0.19,Summer Splash,3.72
2024-01-19,3,1,Q1,Europe,Germany,Outlet,Footwear,Sandals,FOO-SAN-0018,None,90,7695.00,0.05,1115.92,82,95,20,0.92,0.09,Run Faster,5.90
2024-01-19,3,1,Q1,Europe,Germany,Outlet,Accessories,Watches,ACC-WAT-0018,Flash,52,1562.67,0.33,487.06,69,64,9,0.97,0.00,Style Up,2.21
2024-01-19,3,1,Q1,APAC,Singapore,Online,Apparel,Hoodies,APP-HOO-0018,None,95,3158.75,0.05,1028.04,82,100,15,0.94,0.14,Back-to-School,2.07
2024-01-19,3,1,Q1,APAC,Japan,Online,Footwear,Sneakers,FOO-SNE-0018,None,27,2308.50,0.05,261.59,29,32,15,0.95,0.00,City Walks,7.83
2024-01-19,3,1,Q1,APAC,Japan,Marketplace,Accessories,Watches,ACC-WAT-0018,Loyalty,28,934.25,0.26,974.89,39,33,16,0.95,0.00,Travel Light,-0.04
2024-01-19,3,1,Q1,LATAM,Chile,Retail,Apparel,Hoodies,APP-HOO-0018,Clearance,84,2583.01,0.12,803.36,80,99,7,0.91,0.05,Spring Refresh,2.21
2024-01-19,3,1,Q1,LATAM,Mexico,Retail,Footwear,Running,FOO-RUN-0018,Clearance,82,6445.41,0.13,165.40,48,87,13,0.91,0.41,Run Faster,37.97
2024-01-19,3,1,Q1,LATAM,Chile,Marketplace,Accessories,Caps,ACC-CAP-0018,None,88,3762.00,0.05,584.37,47,93,7,0.95,0.47,Travel Light,5.44
2024-01-20,3,1,Q1,North America,Canada,Online,Apparel,Hoodies,APP-HOO-0019,None,123,4089.75,0.05,248.09,103,149,12,0.95,0.16,Spring Refresh,15.48
2024-01-20,3,1,Q1,North America,Canada,Marketplace,Footwear,Sandals,FOO-SAN-0019,None,60,5130.00,0.05,439.14,35,65,18,0.93,0.42,Trail Master,10.68
2024-01-20,3,1,Q1,North America,USA,Online,Accessories,Backpacks,ACC-BAC-0019,None,116,4959.00,0.05,810.04,44,128,19,0.91,0.62,Travel Light,5.12
2024-01-20,3,1,Q1,Europe,Spain,Marketplace,Apparel,T-Shirts,APP-TSH-0019,None,64,2128.00,0.05,617.83,77,69,9,0.93,0.00,Back-to-School,2.44
2024-01-20,3,1,Q1,Europe,France,Retail,Footwear,Sandals,FOO-SAN-0019,None,72,6156.00,0.05,1167.47,69,77,20,0.99,0.04,Run Faster,4.27
2024-01-20,3,1,Q1,Europe,Spain,Marketplace,Accessories,Backpacks,ACC-BAC-0019,None,68,2907.00,0.05,278.44,63,74,10,0.96,0.07,Style Up,9.44
2024-01-20,3,1,Q1,APAC,Singapore,Marketplace,Apparel,T-Shirts,APP-TSH-0019,Flash,94,2304.90,0.30,1024.53,79,99,18,0.96,0.16,Spring Refresh,1.25
2024-01-20,3,1,Q1,APAC,Singapore,Outlet,Footwear,Sandals,FOO-SAN-0019,None,115,9832.50,0.05,600.05,53,120,20,0.95,0.54,City Walks,15.39
2024-01-20,3,1,Q1,APAC,Japan,Marketplace,Accessories,Watches,ACC-WAT-0019,None,113,4830.75,0.05,1091.32,69,122,7,0.91,0.39,Everyday Essentials,3.43
2024-01-20,3,1,Q1,LATAM,Chile,Outlet,Apparel,Jackets,APP-JAC-0019,None,26,864.50,0.05,745.75,66,31,17,0.99,0.00,Summer Splash,0.16
2024-01-20,3,1,Q1,LATAM,Mexico,Online,Footwear,Running,FOO-RUN-0019,None,49,4189.50,0.05,691.10,62,54,12,0.94,0.00,Trail Master,5.06
2024-01-20,3,1,Q1,LATAM,Brazil,Retail,Accessories,Backpacks,ACC-BAC-0019,None,84,3591.00,0.05,268.73,30,89,8,0.97,0.64,Style Up,12.36
2024-01-21,3,1,Q1,North America,Canada,Outlet,Apparel,T-Shirts,APP-TSH-0020,None,96,3192.00,0.05,375.14,56,102,8,0.94,0.42,Back-to-School,7.51
2024-01-21,3,1,Q1,North America,USA,Outlet,Footwear,Running,FOO-RUN-0020,None,88,7524.00,0.05,279.69,78,105,8,0.96,0.11,Run Faster,25.90
2024-01-21,3,1,Q1,North America,USA,Retail,Accessories,Watches,ACC-WAT-0020,None,49,2094.75,0.05,742.24,45,60,17,0.96,0.08,Everyday Essentials,1.82
2024-01-21,3,1,Q1,Europe,France,Marketplace,Apparel,Jackets,APP-JAC-0020,None,61,2028.25,0.05,775.89,70,66,11,0.92,0.00,Back-to-School,1.61
2024-01-21,3,1,Q1,Europe,France,Online,Footwear,Sneakers,FOO-SNE-0020,BOGO,63,4640.92,0.18,635.85,80,68,20,0.95,0.00,City Walks,6.30
2024-01-21,3,1,Q1,Europe,Germany,Marketplace,Accessories,Backpacks,ACC-BAC-0020,Clearance,61,2228.95,0.19,636.18,68,66,14,0.98,0.00,Style Up,2.50
2024-01-21,3,1,Q1,APAC,Singapore,Retail,Apparel,T-Shirts,APP-TSH-0020,None,47,1562.75,0.05,281.63,34,52,17,0.94,0.28,Spring Refresh,4.55
2024-01-21,3,1,Q1,APAC,Australia,Marketplace,Footwear,Sandals,FOO-SAN-0020,None,80,6840.00,0.05,718.87,96,97,10,0.95,0.00,Trail Master,8.52
2024-01-21,3,1,Q1,APAC,Australia,Retail,Accessories,Backpacks,ACC-BAC-0020,None,79,3377.25,0.05,215.76,25,84,20,0.91,0.68,Travel Light,14.65
2024-01-21,3,1,Q1,LATAM,Mexico,Marketplace,Apparel,Jackets,APP-JAC-0020,None,58,1928.50,0.05,898.55,35,63,7,0.95,0.40,Spring Refresh,1.15
2024-01-21,3,1,Q1,LATAM,Chile,Online,Footwear,Running,FOO-RUN-0020,None,44,3762.00,0.05,334.94,72,49,20,0.95,0.00,Run Faster,10.23
2024-01-21,3,1,Q1,LATAM,Chile,Online,Accessories,Watches,ACC-WAT-0020,None,52,2223.00,0.05,723.73,76,60,19,0.95,0.00,Travel Light,2.07
2024-01-22,4,1,Q1,North America,USA,Retail,Apparel,T-Shirts,APP-TSH-0021,None,61,2028.25,0.05,433.33,37,73,19,0.98,0.39,Spring Refresh,3.68
2024-01-22,4,1,Q1,North America,Canada,Retail,Footwear,Sneakers,FOO-SNE-0021,BOGO,105,7063.26,0.25,605.29,82,117,11,0.97,0.22,Run Faster,10.67
2024-01-22,4,1,Q1,North America,USA,Outlet,Accessories,Watches,ACC-WAT-0021,None,48,2052.00,0.05,1178.16,61,53,13,0.99,0.00,Style Up,0.74
2024-01-22,4,1,Q1,Europe,Spain,Online,Apparel,Jackets,APP-JAC-0021,None,21,698.25,0.05,1192.19,33,26,9,0.92,0.00,Back-to-School,-0.41
2024-01-22,4,1,Q1,Europe,Spain,Retail,Footwear,Running,FOO-RUN-0021,BOGO,78,6068.49,0.14,817.70,53,87,19,0.91,0.32,Run Faster,6.42
2024-01-22,4,1,Q1,Europe,UK,Outlet,Accessories,Backpacks,ACC-BAC-0021,Clearance,74,2205.91,0.34,500.38,74,79,7,0.97,0.00,Travel Light,3.41
2024-01-22,4,1,Q1,APAC,Australia,Outlet,Apparel,Jackets,APP-JAC-0021,Flash,45,1036.30,0.34,1017.84,45,50,14,0.93,0.00,Back-to-School,0.02
2024-01-22,4,1,Q1,APAC,India,Marketplace,Footwear,Sneakers,FOO-SNE-0021,BOGO,24,1890.23,0.12,975.25,32,29,10,0.94,0.00,Run Faster,0.94
2024-01-22,4,1,Q1,APAC,Singapore,Retail,Accessories,Backpacks,ACC-BAC-0021,Loyalty,98,3636.19,0.18,1069.40,45,118,16,0.92,0.54,Travel Light,2.40
2024-01-22,4,1,Q1,LATAM,Chile,Retail,Apparel,Jackets,APP-JAC-0021,None,47,1562.75,0.05,915.03,54,54,7,0.96,0.00,Spring Refresh,0.71
2024-01-22,4,1,Q1,LATAM,Chile,Marketplace,Footwear,Sneakers,FOO-SNE-0021,None,38,3249.00,0.05,700.22,25,43,15,0.97,0.34,Trail Master,3.64
2024-01-22,4,1,Q1,LATAM,Brazil,Retail,Accessories,Watches,ACC-WAT-0021,None,55,2351.25,0.05,252.90,36,65,15,0.93,0.34,Travel Light,8.30
2024-01-23,4,1,Q1,North America,USA,Marketplace,Apparel,T-Shirts,APP-TSH-0022,BOGO,97,2212.74,0.35,308.57,28,105,10,0.94,0.71,Back-to-School,6.17
2024-01-23,4,1,Q1,North America,Canada,Retail,Footwear,Sneakers,FOO-SNE-0022,Flash,45,3557.23,0.12,264.48,64,52,17,0.93,0.00,Trail Master,12.45
2024-01-23,4,1,Q1,North America,USA,Retail,Accessories,Backpacks,ACC-BAC-0022,None,40,1710.00,0.05,735.53,63,45,14,0.97,0.00,Style Up,1.32
2024-01-23,4,1,Q1,Europe,France,Outlet,Apparel,T-Shirts,APP-TSH-0022,None,92,3059.00,0.05,567.42,81,103,12,0.94,0.12,Spring Refresh,4.39
2024-01-23,4,1,Q1,Europe,Germany,Marketplace,Footwear,Sneakers,FOO-SNE-0022,Clearance,83,5063.31,0.32,172.55,45,88,9,0.94,0.46,City Walks,28.34
2024-01-23,4,1,Q1,Europe,France,Outlet,Accessories,Backpacks,ACC-BAC-0022,None,93,3975.75,0.05,649.86,46,115,5,0.95,0.51,Everyday Essentials,5.12
2024-01-23,4,1,Q1,APAC,India,Retail,Apparel,Hoodies,APP-HOO-0022,None,56,1862.00,0.05,686.88,58,62,18,0.94,0.00,Summer Splash,1.71
2024-01-23,4,1,Q1,APAC,Japan,Retail,Footwear,Sneakers,FOO-SNE-0022,None,24,2052.00,0.05,691.76,76,29,9,0.95,0.00,Trail Master,1.97
2024-01-23,4,1,Q1,APAC,Australia,Online,Accessories,Watches,ACC-WAT-0022,None,90,3847.50,0.05,1151.57,40,95,7,0.98,0.56,Everyday Essentials,2.34
2024-01-23,4,1,Q1,LATAM,Chile,Online,Apparel,Hoodies,APP-HOO-0022,None,83,2759.75,0.05,930.28,70,88,9,0.96,0.16,Spring Refresh,1.97
2024-01-23,4,1,Q1,LATAM,Chile,Outlet,Footwear,Running,FOO-RUN-0022,None,42,3591.00,0.05,333.64,74,47,13,0.97,0.00,Run Faster,9.76
2024-01-23,4,1,Q1,LATAM,Mexico,Outlet,Accessories,Caps,ACC-CAP-0022,BOGO,83,3301.86,0.12,900.82,32,91,20,0.94,0.61,Travel Light,2.67
2024-01-24,4,1,Q1,North America,USA,Marketplace,Apparel,T-Shirts,APP-TSH-0023,Flash,64,1927.91,0.14,964.26,76,77,8,0.92,0.00,Back-to-School,1.00
2024-01-24,4,1,Q1,North America,USA,Online,Footwear,Sneakers,FOO-SNE-0023,Flash,48,3838.34,0.11,538.54,41,58,6,0.95,0.15,City Walks,6.13
2024-01-24,4,1,Q1,North America,USA,Marketplace,Accessories,Watches,ACC-WAT-0023,None,58,2479.50,0.05,1112.49,77,63,7,0.95,0.00,Everyday Essentials,1.23
2024-01-24,4,1,Q1,Europe,Germany,Online,Apparel,Jackets,APP-JAC-0023,None,56,1862.00,0.05,231.68,43,61,14,0.93,0.23,Back-to-School,7.04
2024-01-24,4,1,Q1,Europe,UK,Online,Footwear,Running,FOO-RUN-0023,None,73,6241.50,0.05,975.89,46,84,19,0.93,0.37,Trail Master,5.40
2024-01-24,4,1,Q1,Europe,Spain,Retail,Accessories,Caps,ACC-CAP-0023,None,18,769.50,0.05,402.32,78,23,5,0.99,0.00,Everyday Essentials,0.91
2024-01-24,4,1,Q1,APAC,Japan,Marketplace,Apparel,Jackets,APP-JAC-0023,BOGO,31,920.84,0.15,1182.44,28,36,9,0.96,0.10,Spring Refresh,-0.22
2024-01-24,4,1,Q1,APAC,Australia,Retail,Footwear,Sneakers,FOO-SNE-0023,Flash,104,6328.35,0.32,636.80,73,120,8,0.94,0.30,City Walks,8.94
2024-01-24,4,1,Q1,APAC,India,Online,Accessories,Backpacks,ACC-BAC-0023,None,60,2565.00,0.05,848.94,43,65,13,0.98,0.28,Travel Light,2.02
2024-01-24,4,1,Q1,LATAM,Mexico,Outlet,Apparel,Jackets,APP-JAC-0023,None,39,1296.75,0.05,237.67,74,44,8,0.91,0.00,Spring Refresh,4.46
2024-01-24,4,1,Q1,LATAM,Brazil,Marketplace,Footwear,Running,FOO-RUN-0023,None,70,5985.00,0.05,532.62,59,81,14,0.94,0.16,Run Faster,10.24
2024-01-24,4,1,Q1,LATAM,Mexico,Retail,Accessories,Caps,ACC-CAP-0023,BOGO,105,3429.31,0.27,201.94,60,125,9,0.91,0.43,Everyday Essentials,15.98
2024-01-25,4,1,Q1,North America,Canada,Marketplace,Apparel,Hoodies,APP-HOO-0024,None,42,1396.50,0.05,1012.89,85,47,17,0.98,0.00,Back-to-School,0.38
2024-01-25,4,1,Q1,North America,USA,Retail,Footwear,Sandals,FOO-SAN-0024,None,29,2479.50,0.05,286.31,74,34,12,0.91,0.00,Trail Master,7.66
2024-01-25,4,1,Q1,North America,Canada,Online,Accessories,Backpacks,ACC-BAC-0024,None,23,983.25,0.05,182.67,82,28,19,0.97,0.00,Everyday Essentials,4.38
2024-01-25,4,1,Q1,Europe,Spain,Online,Apparel,Hoodies,APP-HOO-0024,None,20,665.00,0.05,334.71,77,25,17,0.94,0.00,Summer Splash,0.99
2024-01-25,4,1,Q1,Europe,France,Marketplace,Footwear,Sandals,FOO-SAN-0024,None,34,2907.00,0.05,445.98,34,39,6,0.95,0.00,City Walks,5.52
2024-01-25,4,1,Q1,Europe,Spain,Outlet,Accessories,Caps,ACC-CAP-0024,None,21,897.75,0.05,251.23,51,26,11,0.96,0.00,Style Up,2.57
2024-01-25,4,1,Q1,APAC,Japan,Online,Apparel,T-Shirts,APP-TSH-0024,Loyalty,77,2058.63,0.24,664.07,68,93,15,0.94,0.12,Spring Refresh,2.10
2024-01-25,4,1,Q1,APAC,India,Outlet,Footwear,Sneakers,FOO-SNE-0024,None,95,8122.50,0.05,452.17,67,112,16,0.97,0.29,Run Faster,16.96
2024-01-25,4,1,Q1,APAC,Singapore,Online,Accessories,Caps,ACC-CAP-0024,None,43,1838.25,0.05,715.04,74,50,6,0.97,0.00,Everyday Essentials,1.57
2024-01-25,4,1,Q1,LATAM,Brazil,Marketplace,Apparel,Jackets,APP-JAC-0024,None,33,1097.25,0.05,406.01,72,38,16,0.98,0.00,Spring Refresh,1.70
2024-01-25,4,1,Q1,LATAM,Chile,Outlet,Footwear,Sandals,FOO-SAN-0024,Flash,36,2459.88,0.24,355.76,84,44,20,0.95,0.00,Run Faster,5.91
2024-01-25,4,1,Q1,LATAM,Brazil,Online,Accessories,Backpacks,ACC-BAC-0024,None,77,3291.75,0.05,387.56,26,83,15,0.98,0.66,Everyday Essentials,7.49
2024-01-26,4,1,Q1,North America,Canada,Outlet,Apparel,T-Shirts,APP-TSH-0025,Clearance,33,1033.17,0.11,770.07,76,40,8,0.98,0.00,Summer Splash,0.34
2024-01-26,4,1,Q1,North America,Canada,Outlet,Footwear,Sneakers,FOO-SNE-0025,Clearance,118,9289.76,0.13,473.84,35,123,18,0.97,0.70,Trail Master,18.61
2024-01-26,4,1,Q1,North America,Canada,Outlet,Accessories,Watches,ACC-WAT-0025,None,49,2094.75,0.05,852.15,53,58,14,0.97,0.00,Travel Light,1.46
